customer_id,customer_name,customer_age,customer_gender,customer_city,customer_state,customer_country,customer_income,date_of_registration,preferred_contact_method,customer_phone,customer_email,Customer_Satisfaction,CustomerEducation,CustomerCategory
CUST001398,Tyler Benson,59,Female,Lake Jimbury,New Mexico,India,98046,11-05-2021,Phone,(665)921-1085x9253,jimenezevelyn@example.org,5,Graduate,Corporate
CUST001399,John Beck,66,Other,Larryborough,Louisiana,UK,98635,15-07-2018,Email,-9665,mlane@example.net,3,Graduate,Corporate
CUST001400,Kimberly George,45,Male,North Scott,California,UK,105729,30-05-2015,Email,(348)870-3517x570,jasonallen@example.org,5,Graduate,Corporate
CUST001401,Christine Jenkins,48,Female,North Tammy,Arizona,UK,80233,15-08-2021,Email,(472)332-5779x34313,amywilkinson@example.net,7,Undergraduate,Corporate
CUST001402,Charles Perry,26,Male,Mariaberg,Arkansas,UK,45011,21-12-2022,Email,2882160055,ypearson@example.org,2,Graduate,Corporate
CUST001403,Dana Brown,71,Female,Johnstad,Nevada,Canada,87963,13-10-2024,SMS,+1-406-496-8033x611,debra18@example.net,6,Undergraduate,Corporate
CUST001404,William Allen,68,Female,Port Robertville,Iowa,India,73900,20-10-2023,Phone,802-390-0068x5058,jimenezjennifer@example.com,7,Postgraduate,Corporate
CUST001405,Christopher Fields,46,Male,Annefort,Hawaii,India,45764,12-12-2023,Phone,852.283.6155,melissamurphy@example.net,8,Undergraduate,Corporate
CUST001406,Brittany Dawson,31,Female,Port Kennethbury,New Hampshire,Canada,145067,01-11-2017,SMS,9572743120,janetmartin@example.net,9,Undergraduate,Corporate
CUST001407,Christopher Jordan,57,Male,Johnsonside,Kentucky,India,76694,31-01-2017,SMS,481-528-7416x71850,ojordan@example.org,3,Doctorate,Corporate
CUST001408,Shannon Cooley,58,Female,Davisside,New Mexico,UK,94986,05-06-2022,Email,001-204-302-9627x3832,vgarcia@example.org,7,Doctorate,Corporate
CUST001409,Joshua Riley,39,Female,Beckfurt,Vermont,USA,105085,17-11-2017,Phone,+1-421-354-1154x351,vmendoza@example.org,6,Postgraduate,Corporate
CUST001410,Dr. Megan Hammond MD,28,Female,Ashleytown,Maryland,India,31960,16-11-2018,Phone,(608)906-3296,kayla29@example.net,10,Undergraduate,Corporate
CUST001411,John Sexton,40,Male,East Michaeltown,Connecticut,USA,41583,26-11-2024,Phone,(533)716-6483,strongdonna@example.com,8,Postgraduate,Corporate
CUST001412,Andrea Hoover,18,Male,Wigginsmouth,Alabama,USA,97532,15-05-2015,SMS,725.960.0450,idelacruz@example.org,6,Doctorate,Corporate
CUST001413,Courtney Brown,63,Female,East Victoriaside,Nebraska,Canada,109103,03-02-2020,Email,359.400.2437x56472,benjamin43@example.com,1,Postgraduate,Corporate
CUST001414,Mrs. Heather Gonzalez,54,Male,Stacyville,Montana,Germany,39201,16-09-2017,Email,785.487.8550,lindawilliams@example.org,2,Graduate,Corporate
CUST001415,Maurice Cannon,38,Male,Josephtown,Connecticut,India,95579,12-07-2018,Phone,6328743567,tvelazquez@example.com,4,Undergraduate,Corporate
CUST001416,Richard Boyd,43,Male,Curtisside,Kentucky,Canada,85019,23-07-2023,Email,(305)911-9785x58162,hernandezrichard@example.com,5,Doctorate,Corporate
CUST001417,Kristen Kelly,63,Male,West Carolynhaven,Idaho,Canada,45420,27-02-2018,SMS,315-551-3686x4357,kennedyderek@example.com,4,Graduate,Corporate
CUST001418,Linda Cooper,53,Female,North Rita,North Carolina,USA,144700,25-01-2016,SMS,-8166,ecummings@example.com,1,Graduate,Corporate
CUST001419,Meagan Carson,71,Male,Meghantown,Louisiana,India,65602,11-07-2015,Phone,+1-800-680-8706x4138,andrew29@example.org,9,Graduate,Corporate
CUST001420,Kristina Robinson,40,Female,Lake Alexshire,New Jersey,Canada,77645,23-11-2018,Email,(944)682-1690,christopher87@example.org,7,Postgraduate,Corporate
CUST001421,Janice Richards,74,Male,Heberttown,Michigan,UK,78124,23-12-2017,SMS,493.293.4183x6895,reevesjulie@example.org,6,Graduate,Corporate
CUST001422,Caitlyn Chang,18,Male,Madisonland,Indiana,Canada,132860,29-01-2024,SMS,(317)956-4622,suzannewebb@example.com,10,Postgraduate,Corporate
CUST001423,Danielle Ortiz,71,Male,South Paul,Texas,UK,125156,12-01-2022,SMS,310-698-9643,michaelmurillo@example.com,3,Doctorate,Corporate
CUST001424,Michelle Atkins,72,Male,New Chris,Wyoming,Germany,74031,01-01-2023,SMS,310.347.1351,jonesthomas@example.org,8,Graduate,Corporate
CUST001425,Katherine Harris,68,Male,West Tammy,Ohio,UK,37629,07-08-2018,Email,845.846.4614x7609,yrodriguez@example.net,9,Graduate,Corporate
CUST001426,Elizabeth Turner,57,Female,Karenstad,Kentucky,UK,82731,19-07-2021,SMS,(890)461-0242x78684,smithnorma@example.com,1,Graduate,Corporate
CUST001427,Susan Lopez,32,Male,New Kelly,Missouri,USA,53675,29-11-2024,SMS,(698)370-5796x8650,blake39@example.org,2,Doctorate,Corporate
CUST001428,Michelle Baxter MD,38,Male,Davilafurt,Alaska,Canada,26662,16-12-2016,Email,(359)977-6025x05259,sanchezbenjamin@example.com,5,Undergraduate,Corporate
CUST001429,Taylor Howard,64,Male,Port Monica,New York,Germany,105270,05-01-2015,Phone,(556)751-7222x33594,alex97@example.org,5,Postgraduate,Corporate
CUST001430,Regina Leonard,26,Male,Johnsonhaven,Florida,Canada,32589,01-08-2020,Phone,999.641.1657,ospencer@example.net,6,Doctorate,Corporate
CUST001431,Charlene Andersen,70,Female,East Elizabethberg,Pennsylvania,UK,133954,07-12-2023,SMS,(641)765-4535,bianca17@example.net,2,Postgraduate,Corporate
CUST001432,William Adams,26,Female,Cardenasborough,Illinois,UK,74364,03-08-2017,Phone,8399631370,stevengoodman@example.com,4,Undergraduate,Corporate
CUST001433,Joshua Garcia,27,Male,Gomezland,Ohio,Canada,29655,21-04-2015,Email,358-417-9458x9502,brownnicole@example.net,2,Doctorate,Corporate
CUST001434,Deborah Mitchell,69,Male,North Markport,New York,Germany,99285,11-06-2019,SMS,001-796-316-2270,ymunoz@example.net,8,Undergraduate,Corporate
CUST001435,Lisa Anderson,74,Other,South Sharonville,Kansas,Germany,35797,23-10-2018,Email,+1-503-579-0416x60166,darrell17@example.org,1,Doctorate,Corporate
CUST001436,Heather Rios,70,Male,Stevenmouth,Kentucky,USA,142807,28-08-2017,Phone,549-362-1656,millerkimberly@example.org,1,Postgraduate,Corporate
CUST001437,Joshua Roberts,43,Female,West Michaelberg,Tennessee,UK,122466,26-04-2023,Phone,(519)653-8636x058,goodwindarius@example.com,5,Postgraduate,Corporate
CUST001438,Joshua Webster,58,Male,South Renee,New Hampshire,UK,31645,18-11-2021,SMS,001-449-712-0406,bennetttammy@example.org,5,Undergraduate,Corporate
CUST001439,Jordan Brooks,52,Female,Alexanderland,North Carolina,USA,102431,22-05-2024,Phone,907-596-0224x77970,elizabeth75@example.com,5,Doctorate,Corporate
CUST001440,Thomas Moore,69,Female,New Alicia,Montana,Canada,142379,15-07-2022,SMS,667.362.3553,pschneider@example.org,1,Doctorate,Corporate
CUST001441,James Franco,42,Female,Sarahburgh,Missouri,UK,59762,20-06-2023,SMS,(750)380-6708x53323,nmarshall@example.com,4,Undergraduate,Corporate
CUST001442,Chad Smith,43,Male,Gregorychester,Illinois,Canada,72634,04-09-2017,Email,-8451,crich@example.org,8,Doctorate,Corporate
CUST001443,Stephen Smith,28,Male,Stephenburgh,Massachusetts,Germany,46432,12-05-2019,Phone,961.653.5953x46843,johnhinton@example.com,5,Doctorate,Corporate
CUST001444,Samuel Jones,55,Male,West Justin,New York,India,72890,08-05-2016,Phone,001-592-997-7102x72957,clarkjeffrey@example.org,1,Undergraduate,Corporate
CUST001445,Jennifer Wilson,19,Male,West Anthonyville,Montana,USA,107394,28-08-2020,SMS,486.842.4704,jbauer@example.com,10,Doctorate,Corporate
CUST001446,Michael Allen,24,Male,Victoriamouth,Ohio,UK,84111,28-10-2019,SMS,-7207,brendawalsh@example.org,4,Undergraduate,Corporate
CUST001447,Brittney Griffin,35,Male,Zacharyhaven,Maryland,USA,98769,01-03-2019,SMS,742.213.3364x9837,stephenrowe@example.org,2,Graduate,Corporate
CUST001448,Stacey Morales,44,Female,New Johnny,Connecticut,Germany,68611,13-06-2019,SMS,342-904-5241x6409,leejohn@example.org,8,Postgraduate,Corporate
CUST001449,Derek Miller,51,Female,Port John,Arizona,Germany,122540,08-08-2019,Email,001-837-447-7402x827,kgriffin@example.org,6,Postgraduate,Corporate
CUST001450,Billy May,44,Male,West Lauriehaven,Maryland,Germany,51671,13-04-2018,Phone,8126898720,brent19@example.net,4,Undergraduate,Corporate
CUST001451,Donald Guerra,34,Male,North Jose,Texas,Germany,61760,30-01-2024,Email,+1-684-433-2594x62452,brandywhite@example.net,2,Doctorate,Corporate
CUST001452,Tiffany May,60,Other,Amandamouth,Texas,India,149866,07-05-2020,Phone,9392647804,jenniferchen@example.net,5,Undergraduate,Corporate
CUST001453,Troy Lam,61,Female,Lake Christine,Massachusetts,Canada,118977,10-09-2018,Email,+1-477-540-7935x32854,ravendavenport@example.net,3,Graduate,Corporate
CUST001454,Michael Eaton,68,Female,North Stacystad,Washington,Canada,53233,12-10-2017,SMS,(261)761-5160,zgonzalez@example.com,5,Postgraduate,Corporate
CUST001455,Denise Williams,71,Male,Shawview,Nebraska,India,62591,29-01-2019,Email,+1-979-525-8959x40812,berrymiguel@example.org,6,Graduate,Corporate
CUST001456,Grace Walker,41,Male,Carterfurt,West Virginia,Canada,126821,23-10-2018,Email,4165650951,jordantaylor@example.com,7,Graduate,Corporate
CUST001457,Jacob Ward,42,Male,Haynesstad,Illinois,Germany,92804,30-06-2018,SMS,523.278.9233x431,yjensen@example.net,2,Undergraduate,Corporate
CUST001458,Allison Henderson,24,Male,Deniseside,Mississippi,Canada,116756,28-11-2017,SMS,2309761084,bmiranda@example.org,5,Undergraduate,Corporate
CUST001459,David Johnson,69,Female,Lake Amyberg,Illinois,USA,139310,06-10-2022,Phone,(857)690-2726,christian47@example.org,6,Doctorate,Corporate
CUST001460,Michele Turner,23,Female,West Danielburgh,North Carolina,Canada,75091,18-01-2021,Phone,(784)671-0904x071,sosaclayton@example.com,1,Undergraduate,Corporate
CUST001461,Pamela Campbell,70,Male,Port Paula,Kansas,USA,29438,14-03-2017,Email,(717)515-0125x82323,dana45@example.org,9,Undergraduate,Corporate
CUST001462,Paige Thornton,41,Other,North Wayne,Kansas,UK,134805,12-04-2015,Email,243.238.2863,tdiaz@example.net,3,Doctorate,Corporate
CUST001463,Andrew Ramirez,50,Male,Lake Teresa,Washington,USA,129602,16-07-2019,Email,765.797.1554x086,carolynnguyen@example.net,2,Postgraduate,Corporate
CUST001464,Matthew Choi,66,Other,Loganside,Michigan,USA,109905,16-08-2021,SMS,7563987909,fjackson@example.com,6,Graduate,Corporate
CUST001465,Corey Johnson,46,Other,Jenniferville,West Virginia,Germany,70896,08-10-2019,Phone,(395)423-0230,garyconner@example.org,1,Postgraduate,Corporate
CUST001466,Elizabeth Gray,60,Male,Lake Alyssaview,Mississippi,Germany,117139,24-09-2019,Email,-4629,bradleyford@example.org,3,Undergraduate,Corporate
CUST001467,Michael Johnston,39,Male,Shannonburgh,Maine,Germany,36319,19-06-2017,Phone,001-328-835-7594,audrey22@example.net,6,Graduate,Corporate
CUST001468,Erica Clements,43,Female,Jeremyfort,Pennsylvania,USA,105258,15-11-2016,Phone,208-364-7742x7262,dyoung@example.org,2,Postgraduate,Corporate
CUST001469,Jeremiah Spence,45,Female,Jacksonhaven,Rhode Island,India,128293,29-03-2022,SMS,(413)564-9080,wfisher@example.org,8,Undergraduate,Corporate
CUST001470,Phillip Andrews,67,Female,Alvarezfort,Oregon,Germany,31028,21-10-2022,SMS,348-949-9009x60357,danagibson@example.org,9,Undergraduate,Corporate
CUST001471,Sheryl Woodward,38,Other,East Haleychester,New Jersey,Germany,136930,22-09-2024,Email,+1-678-774-3099x2591,hunterdavid@example.com,2,Undergraduate,Corporate
CUST001472,Richard Lawson,66,Female,Lake Michelle,Ohio,USA,135629,26-05-2016,Email,(449)557-6325,floydmichael@example.net,7,Undergraduate,Corporate
CUST001473,Jonathon Diaz,24,Male,Medinaton,New Hampshire,UK,50940,15-08-2024,Email,001-925-572-0109,matthewcampbell@example.com,10,Undergraduate,Corporate
CUST001474,Benjamin Andrews,34,Male,Morganport,Arkansas,UK,148730,15-03-2024,Email,522-305-4946,mwalker@example.net,1,Undergraduate,Corporate
CUST001475,Michael Jimenez,37,Female,Elliottstad,Alaska,Canada,121984,04-12-2024,Email,-6527,lindsey61@example.net,9,Doctorate,Corporate
CUST001476,Joseph Tucker,58,Male,Miguelville,Michigan,UK,33422,24-06-2018,Phone,963.291.4156x742,jonsantana@example.org,6,Graduate,Corporate
CUST001477,Brenda Bell,66,Female,Gabrielachester,South Carolina,Germany,76651,11-06-2016,Phone,833-267-2166x93952,ann11@example.com,1,Postgraduate,Corporate
CUST001478,Anthony Thompson,37,Male,Weeksland,Colorado,India,147308,18-05-2024,SMS,(252)594-8563x72528,johnbenjamin@example.net,10,Doctorate,Corporate
CUST001479,Jessica Thomas,71,Male,Lake Ana,Pennsylvania,Canada,84648,20-04-2024,SMS,001-765-804-9812x48512,roberttaylor@example.net,1,Doctorate,Corporate
CUST001480,John Jackson,39,Male,Dillonstad,New Hampshire,India,68441,11-10-2024,Phone,408-260-8510,jacquelinelawson@example.org,6,Undergraduate,Corporate
CUST001481,Dr. Sydney Arellano,45,Female,Clarencehaven,Nebraska,India,45688,24-11-2023,SMS,675-621-6372,sjoyce@example.com,9,Undergraduate,Corporate
CUST001482,Jennifer Peck,57,Male,Samanthachester,Colorado,Germany,71280,16-11-2017,SMS,(680)545-7358x3039,stephanie22@example.net,3,Postgraduate,Corporate
CUST001483,Katherine Smith,66,Female,New David,Hawaii,USA,39472,24-07-2018,Email,290-540-5340x1579,ericwilliams@example.com,10,Undergraduate,Corporate
CUST001484,Ashley Thompson,24,Female,New Tammymouth,Washington,USA,105436,17-03-2020,SMS,979-613-6018x79277,lauragarcia@example.com,1,Undergraduate,Corporate
CUST001485,Vanessa Lewis,18,Female,Port Michaelbury,Nevada,USA,60671,19-03-2020,SMS,001-897-628-9440x109,ryan30@example.org,6,Undergraduate,Corporate
CUST001486,Timothy Russell,49,Female,Jessicamouth,Connecticut,UK,85809,08-10-2022,SMS,(846)814-8990x450,xmoore@example.net,9,Graduate,Corporate
CUST001487,Dr. Jeffrey Bennett,30,Male,Galvanview,Utah,USA,98299,11-09-2016,Phone,(908)473-3427,fdickerson@example.net,4,Doctorate,Corporate
CUST001488,Christine Lewis,47,Female,Patrickburgh,Nevada,Germany,35960,02-08-2020,Phone,001-497-666-7796x5380,danamiller@example.org,9,Undergraduate,Corporate
CUST001489,Savannah Williams,40,Male,West Briana,Louisiana,UK,101620,29-08-2018,Email,(310)708-5414,acalhoun@example.org,3,Postgraduate,Corporate
CUST001490,David Mejia,68,Male,West Joseph,Wisconsin,USA,147652,24-08-2023,SMS,911-521-4529,marywinters@example.net,7,Postgraduate,Corporate
CUST001491,Nicholas Hurst,73,Male,Lake Charles,North Carolina,India,133579,09-07-2020,Phone,643-284-1556x4304,jenna58@example.net,3,Undergraduate,Corporate
CUST001492,David Klein,36,Female,Christopherchester,Michigan,Germany,149118,08-12-2023,Email,(309)245-3769,kevinoconnor@example.net,7,Graduate,Corporate
CUST001493,Brandon Adams,49,Female,Murrayville,Arizona,Germany,27074,12-02-2018,SMS,803-812-4211x662,floresrobert@example.org,10,Postgraduate,Corporate
CUST001494,Jesse Gomez,47,Female,Lisaville,Ohio,Canada,98361,26-09-2015,Email,(991)791-3601,brittanyholder@example.com,5,Graduate,Corporate
CUST001495,Kristin Singleton,46,Female,Lake Samuelville,Wyoming,Germany,59833,25-10-2020,Email,341-320-2301,vaughnpatricia@example.net,3,Doctorate,Corporate
CUST001496,Jo Flores,66,Female,East Natasha,Vermont,India,115741,11-02-2021,SMS,357-829-1999x40667,cherylmartinez@example.net,4,Doctorate,Corporate
CUST001497,Julian Lopez,62,Male,Andreaborough,Utah,Germany,60976,16-01-2018,Phone,001-361-396-9074x559,fordkevin@example.org,3,Undergraduate,Corporate
CUST001498,Tracy Smith,46,Female,Conwayville,California,Canada,95210,15-04-2022,SMS,4908251239,jenniferali@example.net,4,Postgraduate,Corporate
CUST001499,Denise Anderson,47,Male,South David,West Virginia,Germany,132398,11-10-2023,SMS,(333)689-5566,elizabeth04@example.com,6,Doctorate,Corporate
CUST001500,Jessica Rodriguez,33,Other,Andersonfort,South Dakota,Germany,137441,31-07-2024,SMS,204-466-1140,raydana@example.com,4,Graduate,Corporate
CUST001501,David Wilson,57,Female,Jorgemouth,North Dakota,Canada,138614,21-08-2020,Phone,215.207.6056,xlopez@example.net,1,Doctorate,Corporate
CUST001502,Dawn Collins,36,Female,Port Nicholasborough,North Carolina,Germany,132549,12-09-2024,SMS,667.625.9256,olong@example.com,5,Postgraduate,Corporate
CUST001503,Gregory Owens,35,Female,Mccormickfort,South Dakota,UK,90658,02-10-2019,Phone,(558)979-5463x4192,longsteven@example.net,3,Undergraduate,Corporate
CUST001504,Jose Flores,18,Male,South Sara,Maine,Germany,75108,13-02-2015,Email,940.676.9146x61072,lambconnie@example.org,10,Graduate,Corporate
CUST001505,Matthew Cruz,31,Female,Kennedychester,Virginia,USA,46480,14-03-2016,Phone,(416)622-3878x778,matthew36@example.com,8,Doctorate,Corporate
CUST001506,Derek Sutton,68,Male,East Jeffreyville,Utah,USA,75138,22-03-2015,Email,-10315,tsawyer@example.org,3,Doctorate,Corporate
CUST001507,Jonathan Scott,64,Female,West Sarah,Maryland,UK,34443,07-12-2024,Email,001-459-871-2284x46667,romeromorgan@example.net,5,Doctorate,Corporate
CUST001508,Jordan Le,67,Female,Kennethtown,Rhode Island,Germany,94969,07-02-2022,SMS,257-312-4613,jonathanwang@example.org,3,Doctorate,Corporate
CUST001509,Deborah Ramsey,19,Female,New Robert,Iowa,India,25990,30-01-2020,Phone,+1-724-533-5492x37987,kylegomez@example.com,10,Doctorate,Corporate
CUST001510,Kevin Dominguez,71,Female,New David,North Carolina,Germany,147613,21-01-2015,Email,390.911.7402x268,hendrickssharon@example.org,7,Undergraduate,Corporate
CUST001511,Mr. Kevin Huber,45,Male,East Edwinburgh,North Carolina,USA,96092,21-01-2017,Email,001-500-819-6821x44001,ghernandez@example.com,6,Postgraduate,Corporate
CUST001512,Paul Morris,66,Male,Justinbury,Texas,Canada,148781,12-09-2020,Phone,+1-576-964-6923x643,qlynch@example.net,3,Undergraduate,Corporate
CUST001513,Anthony Chen,67,Female,Angelaside,Tennessee,UK,117198,13-09-2019,Phone,680.796.5846x6195,pattersonpamela@example.com,3,Postgraduate,Corporate
CUST001514,Ryan Bridges,47,Male,Murphymouth,Wyoming,Canada,86336,07-10-2024,Email,731-203-3959,karenterry@example.com,9,Doctorate,Corporate
CUST001515,Timothy Sanders,55,Male,Sandrastad,Oregon,India,146513,28-10-2023,Email,+1-966-901-9678x36485,allisongraves@example.com,4,Undergraduate,Corporate
CUST001516,Amy Medina,68,Female,New Melissa,Washington,Germany,54097,17-04-2017,Phone,+1-331-884-9394x984,browntonya@example.net,1,Postgraduate,Corporate
CUST001517,Christopher Marsh,21,Female,Camposchester,Nevada,India,137954,14-04-2015,Phone,+1-759-848-8825x999,joshuarosales@example.net,7,Postgraduate,Corporate
CUST001518,Christopher Caldwell,18,Female,East Charlesberg,New Mexico,Canada,95245,11-07-2021,Email,7528217511,hughesjodi@example.net,8,Doctorate,Corporate
CUST001519,Christine Morrow,25,Male,North Melissaborough,Nebraska,Germany,114893,12-07-2015,SMS,731.287.5248x266,rrangel@example.net,10,Undergraduate,Corporate
CUST001520,Donna Clayton,46,Female,South Bethberg,Maine,India,126884,07-06-2021,Phone,3716822402,john87@example.org,10,Doctorate,Corporate
CUST001521,Michael Smith,72,Male,East Nicolas,Oregon,USA,44186,10-08-2018,Email,(923)721-8559,atran@example.com,3,Postgraduate,Corporate
CUST001522,Jeremy Ferguson,56,Female,Lake Ashley,Georgia,USA,76356,26-06-2019,Email,5472922353,sfoster@example.com,1,Undergraduate,Corporate
CUST001523,Tamara Morgan,20,Male,Russellfurt,Nebraska,UK,124175,05-12-2023,SMS,784-493-2472,marshallkarla@example.com,7,Undergraduate,Corporate
CUST001524,Patrick Sandoval,49,Female,Gordonberg,New Hampshire,USA,109744,16-04-2019,Phone,2505637704,tarastuart@example.com,3,Postgraduate,Corporate
CUST001525,Michelle Miller,27,Female,Henrystad,Nevada,USA,137896,09-04-2018,Email,+1-235-431-4441x006,ireeves@example.com,6,Postgraduate,Corporate
CUST001526,Kent Johnson,27,Male,South Aaron,Pennsylvania,Canada,113015,11-04-2022,SMS,924-462-2788x849,laura44@example.com,9,Doctorate,Corporate
CUST001527,Tonya Castillo,36,Female,Lake Jennifermouth,Mississippi,USA,118014,04-10-2017,Phone,625.760.7311,cjohnson@example.net,1,Doctorate,Corporate
CUST001528,Kathy Hammond,63,Female,Lake Kellyborough,Oklahoma,USA,37922,25-10-2016,SMS,(616)289-7806,garciajames@example.org,3,Undergraduate,Corporate
CUST001529,Brittany Lane,51,Male,New Paulmouth,Arkansas,Canada,117615,23-08-2015,Email,486.495.7339x771,fevans@example.net,5,Doctorate,Corporate
